Record.ID,Param.A,Param.B,Param.C,Param.D,Param.E,Param.F,Param.G,Param.H,Param.I,Param.J,Param.K,Param.L,Param.M,Param.N,Param.O,Param.P,Param.Q,Dep.Var
4223,1.116719802,1.32026271,2.180814429,0.820086653,2.740339874,7,0.660987978,1,1,0,1,66.34726711,91,4,4.63,0,48,0
4224,2.131333529,3.054211748,0.708864041,0.166442558,21.91178786,3,0.481493902,1,1,1,1,105.9443226,152,22,1.44,0,74,0
4225,3.088226544,3.092300203,0.104662724,0.38921837,13.56339619,3,0.015544089,1,0,0,1,110.8694126,149,14,0.05,0,82,0
4226,2.181213017,1.328525809,0.15515241,0.287910827,3.641588628,6,0.57164335,0,1,0,1,66.07942471,94,5,3.43,0,46,0
4227,1.592965267,4.023065611,1.450153498,0.771396703,14.75557981,5,0.497634459,0,0,0,0,88.16401508,132,17,2.49,0,59,0
4228,2.278002528,1.216173073,0.581219444,0.102346655,12.67117523,3,0.188415471,0,0,1,1,100.5116418,128,13,0.57,0,79,0
4229,1.683088844,3.725733901,0.716290294,0.06345444,18.85378509,1,0.374933769,0,0,1,1,117.9020032,164,19,0.37,0,85,0
4230,2.430852428,4.524120526,3.684573371,0.939683199,5.836759337,4,0.515217229,1,0,0,1,116.8396775,156,6,2.06,0,88,0
4231,2.416092576,2.092053968,1.308827284,0.749231942,9.522491673,4,0.155296334,1,0,1,1,104.0808148,147,11,0.62,0,74,0
4232,1.837451108,4.32637517,6.788988566,0.142042073,4.31150643,5,0.786376876,0,1,1,0,95.16266293,127,5,3.93,0,71,0
4233,2.212445638,2.368450421,0.592432934,0.579561602,20.38623418,8,0.045436061,1,1,0,0,110.5816798,155,22,0.36,0,79,0
4234,1.744797915,4.064443215,4.284946865,0.455098169,18.22507615,10,0.077953787,0,0,0,1,81.80660566,132,19,0.78,0,51,0
4235,1.904448173,2.480012518,0.295019444,0.873740003,14.40054032,2,0.48255448,0,0,0,1,109.8104856,151,15,0.97,0,80,0
4236,2.20849481,3.432366889,0.610704584,0.422846034,13.84212135,1,0.639395021,1,0,0,1,88.0040351,116,14,0.64,0,67,0
4237,2.498816331,2.182529836,4.296180394,0.058520684,13.55435071,7,0.198270158,0,1,1,0,85.25911652,122,14,1.39,0,60,0
4238,1.527128193,0.303242223,7.766421879,0.085344515,1.886251996,5,0.963487426,1,1,1,0,125.3142125,165,2,4.82,0,95,0
4239,1.284404419,4.21112653,0.221354286,0.148951348,9.744842098,6,0.376786843,1,1,1,0,107.4441273,139,12,2.26,0,83,0
4240,2.608968573,1.108807225,0.102433348,0.863315551,14.7042137,3,0.653275881,1,0,0,0,102.9660884,132,16,1.96,0,80,0
4241,2.677043005,0.147938429,7.342282107,0.874950794,10.45616883,10,0.043573499,1,1,1,1,118.007377,170,11,0.44,1,82,1
4242,2.825986434,4.452437468,5.107298857,0.947506553,23.17967214,10,0.720818602,1,0,1,0,144.3215363,195,25,7.21,1,107,1
4243,2.587373277,1.521043512,9.937386798,0.874967292,13.10665627,4,0.195019773,0,1,1,0,89.42250046,128,15,0.78,1,62,0
4244,2.40492775,3.338452777,2.016405087,0.500134192,7.350208192,9,0.52255239,0,0,0,0,125.5171563,151,9,4.7,0,104,0
4245,2.375085097,2.081625268,9.800400568,0.695833925,21.82066018,3,0.088540239,1,1,0,1,131.429994,194,23,0.27,1,89,0
4246,2.206177854,2.498023785,8.71455821,0.83388657,17.95514534,3,0.500796157,0,0,0,1,64.56927095,108,19,1.5,0,39,0
4247,0.795299907,4.026303837,4.274622825,0.041973298,17.02921375,6,0.828126724,0,0,0,0,127.3792324,169,17,4.97,0,96,0
4248,1.131398492,0.610529128,2.628127986,0.977807127,10.76124578,8,0.372985645,0,1,0,1,105.635001,152,11,2.98,0,73,0
4249,2.793972707,2.827700582,7.174428351,0.382039494,19.51028099,7,0.035325952,1,1,0,0,104.7416551,159,21,0.25,1,69,0
4250,0.915890493,3.626657844,2.419975726,0.674876478,16.67447449,6,0.397576866,0,1,1,1,81.29789325,120,18,2.39,0,55,0
4251,2.085796166,2.641804598,2.377094389,0.701746069,13.58392442,5,0.577089954,0,0,1,1,106.4110684,155,15,2.89,0,73,0
4252,1.927839652,4.467282736,2.129300661,0.52457562,13.12797794,1,0.365182033,0,0,0,1,115.333888,159,14,0.37,0,84,0
4253,1.547093165,4.837144638,9.575155095,0.375405152,10.83540216,1,0.003503034,1,1,1,1,100.6776949,139,11,0,0,73,0
4254,2.086133657,0.60049341,0.036122782,0.811108235,6.860412585,2,0.335505703,0,0,1,1,124.8525403,142,8,0.67,0,110,0
4255,2.435418899,1.715518396,9.927495919,0.926220077,9.39424974,10,0.940600755,1,1,1,1,101.8250101,142,10,9.41,1,73,1
4256,3.045273292,3.339897662,0.079830231,0.985010553,15.34726833,3,0.773990519,1,0,0,1,131.4297089,172,16,2.32,0,100,0
4257,1.448471995,4.480414883,0.023765255,0.912449216,7.291668134,10,0.403981332,1,0,1,1,107.7496922,136,8,4.04,0,85,0
4258,2.826090653,4.740443331,9.320745563,0.704596769,2.093502289,7,0.228568098,0,1,0,0,127.6827534,167,2,1.6,0,98,0
4259,2.070736913,4.701757455,4.679654691,0.648696548,8.546475851,4,0.880690619,0,0,1,0,72.2302743,117,10,3.52,0,45,0
4260,3.421260299,0.30173198,9.121356102,0.639368703,15.85723102,10,0.370340443,1,0,0,0,109.4193831,163,17,3.7,0,73,0
4261,1.687629987,2.200554909,4.818796067,0.467577982,11.35945588,6,0.458970402,0,0,1,1,87.15224497,134,12,2.75,0,57,0
4262,1.284949499,0.30472799,4.906904986,0.590962774,3.263255854,8,0.258594863,0,0,1,1,109.9059629,138,4,2.07,0,88,0
4263,1.831125389,3.030849915,3.319607422,0.867316943,9.380322556,5,0.009539953,0,0,1,1,111.0884129,148,10,0.05,0,83,0
4264,2.47747305,0.508205372,1.116429634,0.147126799,3.82172645,3,0.890252423,0,1,1,1,142.4083621,163,5,2.67,0,124,0
4265,1.23340828,2.749281872,6.183919683,0.054269726,16.24586373,1,0.522677364,0,1,1,0,103.4665405,141,17,0.52,0,76,0
4266,1.403209364,2.157361358,0.009678328,0.030447278,6.348722732,6,0.436759826,0,0,0,1,95.8584882,122,7,2.62,0,75,0
4267,1.647670488,4.799943741,0.478503223,0.704555403,14.69823372,7,0.063435,0,0,1,1,109.6647639,148,17,0.44,0,81,0
4268,1.387122532,4.020929661,0.488674313,0.463308139,12.22199644,9,0.921897441,0,0,1,0,83.18690531,132,14,8.3,0,52,0
4269,0.643994446,3.526645199,0.393475098,0.130262059,19.10288633,4,0.919713162,1,0,0,1,151.5101078,198,21,3.68,0,116,0
4270,1.622754968,4.469205676,3.412726142,0.010752067,10.56653735,8,0.158917928,0,0,1,1,84.47113541,133,12,1.27,0,54,0
4271,1.365366595,3.861158959,8.078764853,0.16462669,18.4314252,4,0.980775001,1,1,0,1,141.2989107,197,19,3.92,0,101,0
4272,3.012705211,0.093389653,0.057565912,0.070927095,24.92675122,8,0.569369135,0,1,1,1,96.50721522,154,25,4.55,0,60,0
4273,3.131728262,0.291098938,7.063202003,0.438391229,15.87538939,4,0.572681207,0,0,1,0,113.6790931,163,17,2.29,0,79,0
4274,2.131700069,3.429801424,3.776809869,0.223128148,4.257475209,1,0.865098163,0,1,1,1,102.9685853,138,6,0.87,0,77,0
4275,1.573658367,1.221013686,8.374777843,0.907852689,15.14491422,7,0.494067021,1,1,0,0,110.8690051,154,16,3.46,1,80,0
4276,1.404984286,4.929712853,9.78967729,0.003756593,7.638749556,4,0.589588383,1,0,0,0,109.0078695,151,9,2.36,0,79,0
4277,1.130009537,4.997986579,5.983254083,0.489246548,9.608967965,7,0.167029971,1,1,1,1,88.94601338,141,10,1.17,0,56,0
4278,1.31786011,3.057433179,4.715935412,0.159175701,15.41012058,5,0.449752034,1,1,0,0,99.71226715,146,17,2.25,0,68,0
4279,0.948636544,1.443531512,8.075021532,0.336620661,12.25722942,9,0.467155387,1,1,0,0,94.55422808,131,12,4.2,0,68,0
4280,3.325394759,3.411451327,1.493719699,0.636881674,12.48383007,9,0.203388269,1,0,1,1,133.9194273,169,14,1.83,0,106,0
4281,1.167814212,4.201388373,0.153610953,0.671121465,6.991183562,2,0.523684927,0,1,0,0,89.78317459,108,8,1.05,0,75,0
4282,1.306888844,2.007744397,2.168698205,0.517566314,7.762761975,1,0.42285299,0,1,0,1,138.8607033,159,9,0.42,0,121,0
4283,2.085881948,0.253279354,2.572706208,0.995788374,6.773281196,4,0.022686635,0,0,1,1,100.2578458,121,7,0.09,0,83,0
4284,2.152358838,0.636024569,0.053495494,0.807058443,17.51416864,5,0.081992082,1,1,0,0,79.10552994,111,19,0.41,0,56,0
4285,2.972040616,1.547059846,0.174566632,0.231026274,18.42712839,10,0.182976547,1,1,1,0,124.824119,165,20,1.83,0,94,0
4286,1.436435321,3.47019444,5.400169357,0.002691867,6.510330377,5,0.74343602,0,0,0,0,94.95064853,127,8,3.72,0,71,0
4287,2.282487873,4.880791646,7.144769259,0.710099495,21.00994516,8,0.85746278,0,0,0,1,89.34601433,139,23,6.86,0,57,0
4288,1.572394072,2.99412191,0.709307334,0.900116596,7.09068749,7,0.692100622,1,1,1,1,89.31355584,132,9,4.84,0,60,0
4289,1.677897764,2.885081924,0.058319022,0.969745832,6.254010115,8,0.807986829,0,0,0,0,88.96838637,130,7,6.46,0,61,0
4290,2.037991477,4.317056624,0.496775989,0.168184545,9.461442667,4,0.202345354,1,0,1,1,109.4407657,147,11,0.81,0,81,0
4291,1.918992485,4.149561683,1.28900908,0.207288684,5.700728489,1,0.90859998,1,1,1,0,104.2501793,142,7,0.91,0,77,0
4292,1.138725905,1.774919447,7.333972436,0.714679059,12.77937558,7,0.292103332,1,1,1,1,144.9399551,192,14,2.04,1,109,0
4293,2.03340413,0.155455648,0.014864441,0.54857646,6.848242286,8,0.955136426,1,1,1,1,102.7954271,141,8,7.64,0,75,0
4294,2.285645277,3.234845025,0.05462827,0.805156182,23.21073523,10,0.684607436,1,1,1,1,88.12696912,152,24,6.85,0,51,0
4295,1.975452841,0.487408526,3.457170407,0.600895728,11.20589847,6,0.180681693,0,0,1,1,117.7356276,144,12,1.08,0,96,0
4296,2.514981282,4.666430995,3.976245427,0.708016932,15.09667018,3,0.01640472,1,0,1,1,96.14104888,147,17,0.05,0,63,0
4297,2.458110334,3.511757319,9.038820872,0.414847947,15.76800479,8,0.645567353,0,1,0,0,160.3714884,217,16,5.16,0,119,0
4298,1.754399428,1.975867976,0.033774279,0.995361174,13.45528118,5,0.542969285,1,1,0,1,93.11113359,130,14,2.71,0,67,0
4299,1.832223096,3.922898059,7.554702842,0.456854391,7.589210883,3,0.045172681,0,0,0,1,117.8826476,162,9,0.14,0,86,0
4300,1.887301415,2.41388033,8.653445553,0.549107446,6.628444571,3,0.546388887,1,1,1,1,86.6229911,130,8,1.64,0,58,0
4301,2.480530438,3.133653112,0.891555083,0.708174309,26.59637863,1,0.103893294,1,1,0,0,110.232657,155,27,0.1,0,78,0
4302,1.865213708,3.349677473,0.804968264,0.969288315,6.482749822,10,0.012956883,1,0,1,0,104.0587267,147,8,0.13,0,74,0
4303,2.276170566,4.064487627,1.595583098,0.275683681,18.54591022,9,0.271606246,1,0,0,1,102.3447926,149,19,2.44,0,70,0
4304,1.20914034,3.317694675,0.925491315,0.055153019,13.99804692,2,0.804700375,0,1,1,1,95.74455134,136,15,1.61,0,67,0
4305,1.534176783,1.53081026,5.966419573,0.698723451,21.8329864,6,0.767960308,0,1,1,1,121.4194962,174,23,4.61,1,85,0
4306,1.722012386,4.6216036,1.341842654,0.226495741,20.8066613,5,0.011332273,0,0,0,1,123.2097414,163,21,0.06,0,93,0
4307,3.018327068,0.911543566,2.926189714,0.098595175,24.90399234,9,0.777281271,0,1,0,1,74.82956841,126,25,7,0,44,0
4308,2.78754307,2.887901398,2.623103584,0.256670856,27.01288593,5,0.767860292,1,1,1,1,93.59102309,144,28,3.84,0,61,0
4309,2.286783189,0.39324835,5.127016242,0.589842105,8.799107122,1,0.947719271,0,1,1,1,106.9328675,133,9,0.95,0,86,0
4310,2.074281879,4.611227461,5.113932675,0.000138712,15.7595391,4,0.956342846,1,0,0,1,151.6281591,191,16,3.83,0,120,0
4311,2.413002876,4.099366634,1.924095739,0.888199961,17.9915432,3,0.002958742,1,0,0,0,120.1673312,164,20,0.01,0,88,0
4312,2.362705577,0.374294325,0.555780518,0.038691626,27.09582744,3,0.36036051,0,0,0,0,142.0518845,185,28,1.08,0,109,0
4313,1.729999688,3.835817579,1.85827801,0.645827841,16.63826351,10,0.627736767,0,1,0,0,94.27685979,135,17,6.28,0,66,0
4314,2.183700592,0.133463933,5.296231504,0.30834726,24.9186266,9,0.39518987,0,1,1,0,102.7334244,158,26,3.56,0,67,0
4315,2.713472179,0.321308241,4.360381284,0.382514556,13.01944134,4,0.622828973,0,0,0,0,97.2371248,124,15,2.49,0,76,0
4316,1.989545686,0.452173211,1.590574811,0.42041216,11.30130453,4,0.873861496,0,0,1,0,104.0369494,127,12,3.5,0,85,0
4317,1.181293076,1.267002517,8.119634975,0.984890828,3.929467767,5,0.95277359,0,1,0,1,113.3525865,153,6,4.76,0,84,0
4318,0.878584061,3.723723873,0.208105506,0.391368817,16.80521418,2,0.315359588,1,0,0,1,140.7539228,172,18,0.63,0,115,0
4319,2.064341826,3.217804719,3.119985593,0.325833719,13.577464,8,0.172623351,0,0,0,1,84.01779537,120,15,1.38,0,59,0
4320,1.588312865,4.447575121,7.768543185,0.366757493,28.69626579,6,0.410814155,1,0,1,1,113.4968392,179,30,2.46,1,72,0
4321,1.97819166,4.290720912,0.028395462,0.892211966,14.90014276,1,0.103249385,0,0,1,1,90.70952746,123,16,0.1,0,67,0
4322,2.291864287,0.889144035,0.585831786,0.36083453,15.92032685,1,0.893688909,1,1,0,0,87.63004887,128,17,0.89,0,60,0
4323,2.873234556,4.202702633,5.395090906,0.154519145,24.59151649,1,0.397627301,0,1,1,1,118.3174447,171,26,0.4,0,82,0
4324,2.279071294,4.9082545,2.209485542,0.541281991,4.914422842,9,0.203932673,0,1,0,1,113.3305075,143,5,1.84,0,90,0
4325,2.704973205,4.537313946,2.478535931,0.637245407,13.65902416,3,0.831409024,1,1,1,0,98.08236953,142,15,2.49,0,68,0
4326,2.220017935,2.868282535,0.257402974,0.335635922,13.71170991,1,0.230037381,1,1,1,0,96.5880515,129,15,0.23,0,72,0
4327,1.786289027,3.111845841,2.915977551,0.405798712,14.77019481,10,0.240332526,1,0,0,0,82.3230817,133,16,2.4,0,51,0
4328,1.840883651,0.847775585,6.075321038,0.444028652,12.23878187,4,0.475407617,0,0,0,0,104.0145152,130,14,1.9,0,83,0
4329,1.973692823,2.605409897,0.10391514,0.006166466,1.87726826,5,0.970315549,1,0,0,0,96.43076223,120,3,4.85,0,77,0
4330,1.566855978,0.438950787,0.124806036,0.199644275,1.167768903,5,0.929908803,1,1,1,0,123.3262595,145,1,4.65,0,105,0
4331,0.753771731,3.933475711,4.390464751,0.17810794,5.143536742,4,0.059492986,0,1,0,1,71.856024,104,6,0.24,0,50,0
4332,2.573873287,0.545243487,5.899794825,0.949352423,2.623356912,7,0.123383138,1,1,0,0,75.01647802,109,3,0.86,0,52,0
4333,1.974965478,2.104924685,2.59199775,0.366774655,25.73083331,3,0.200004352,0,0,1,0,140.1357899,177,27,0.6,0,111,0
4334,2.002023661,2.145530496,2.175591463,0.12479038,17.22101586,10,0.11811622,0,0,0,0,85.85666668,122,18,1.18,0,60,0
4335,2.244484373,2.346248248,0.462047043,0.032752716,14.42550199,2,0.027560239,1,1,0,0,115.8029463,144,16,0.06,0,93,0
4336,0.698407778,4.683783059,3.564986406,0.768341951,6.609541647,7,0.701886631,1,0,0,1,79.71635834,119,7,4.91,0,53,0
4337,1.616990059,0.687741647,3.911637402,0.329801632,20.23631912,1,0.513782478,1,0,1,1,110.9971513,146,20,0.51,0,84,0
4338,2.590556284,3.032332146,9.248719465,0.338257459,15.68518238,5,0.645882386,1,1,1,1,55.99361945,114,16,3.23,0,28,0
4339,1.903623332,0.161068615,0.002577428,0.145365959,17.18776094,10,0.844973375,1,0,0,0,76.49633268,118,19,8.45,0,50,0
4340,1.884109224,1.664421718,0.073917273,0.338563237,13.2165389,1,0.462533161,0,1,1,0,111.1411038,149,15,0.46,0,83,0
4341,2.372082659,4.410472474,0.864394164,0.053421146,18.98561211,1,0.00634196,1,0,1,1,128.388277,172,20,0.01,0,96,0
4342,2.065303561,0.706258281,1.920866604,0.581340227,20.57342751,5,0.79852738,1,0,1,1,84.53422821,123,22,3.99,0,58,0
4343,2.458495696,3.769285269,0.81017696,0.387134653,3.830591236,10,0.318179458,1,0,0,1,92.2227644,128,5,3.18,0,66,0
4344,0.998117456,3.237842594,1.561012313,0.916084998,12.66572439,4,0.882979731,0,0,0,0,93.61983343,123,14,3.53,0,71,0
4345,2.233165197,2.166898169,0.428967915,0.457776599,6.277937153,2,0.737131015,1,1,1,1,98.4491269,131,7,1.47,0,74,0
4346,2.013097826,2.987311532,6.058305203,0.685668074,12.06829265,9,0.645734651,0,1,1,1,76.73626602,132,14,5.81,0,45,0
4347,1.791543706,3.310475522,0.097320243,0.834687376,9.72639591,10,0.091022106,1,1,1,1,100.3372399,140,11,0.91,0,72,0
4348,2.706091368,0.637950792,2.189318901,0.655084005,19.95543533,1,0.444709627,0,1,1,1,111.2954123,160,22,0.44,0,77,0
4349,3.030449218,1.760184989,0.188739113,0.788950052,29.24184296,5,0.850325911,1,0,1,0,114.000567,166,30,4.25,0,78,0
4350,2.567730936,1.465292089,7.481558427,0.953755489,2.908484915,1,0.951692489,1,1,0,1,82.92596677,113,4,0.95,0,61,0
4351,1.825190155,4.788417339,0.4452512,0.793067175,7.586554439,1,0.641978393,1,1,1,1,116.366465,146,9,0.64,0,93,0
4352,2.312681481,2.545654751,7.253652654,0.409778667,26.59593548,1,0.910338629,1,1,1,0,135.1262826,181,29,0.91,1,101,0
4353,3.193765375,3.323454343,6.604685769,0.370062293,12.84104525,4,0.895053346,1,0,1,0,106.7063562,145,14,3.58,0,79,0
4354,3.184920052,4.909877447,1.708068544,0.097684764,10.68716208,5,0.884668658,1,1,1,0,125.9350368,161,13,4.42,0,99,0
4355,2.597536275,1.309238958,5.275283776,0.431163122,11.89941407,1,0.828809086,0,0,1,0,73.63582955,114,13,0.83,0,48,0
4356,1.748625758,2.883911778,0.916374616,0.020264864,9.90668927,6,0.260665203,0,0,1,0,96.65599603,126,10,1.56,0,74,0
4357,1.947738884,0.273654708,7.213725617,0.884177656,23.18057596,5,0.6575691,1,0,1,0,76.13195309,129,24,3.29,1,45,0
4358,2.963196155,4.399340418,8.533084277,0.873430634,13.48290338,5,0.932932218,1,0,1,1,117.2324053,158,14,4.66,1,87,0
4359,2.108366541,0.357551241,9.796215792,0.372297754,20.20207089,3,0.748813629,0,0,1,0,118.2644384,167,22,2.25,1,84,0
4360,1.517342915,2.04466814,6.410054478,0.323604847,9.763174899,8,0.654226039,0,1,0,0,119.0515522,159,10,5.23,0,89,0
4361,1.906756717,2.620599665,0.833595312,0.474896037,19.43686677,9,0.350450117,1,0,1,0,104.8166741,147,20,3.15,0,75,0
4362,2.272730568,4.869102825,1.932987522,0.24569925,14.30347728,7,0.524148869,0,0,1,1,123.813399,174,15,3.67,0,88,0
4363,1.073698469,3.180741662,7.079583566,0.212518546,4.485850279,6,0.914875599,0,1,1,1,57.47373382,92,5,5.49,0,36,0
4364,2.177053549,1.110997029,4.209794059,0.337118478,13.33610105,6,0.005826569,0,1,1,1,100.7510817,131,15,0.03,0,77,0
4365,1.695283505,1.594998058,0.002417056,0.393320238,11.13856065,3,0.882422919,1,1,0,0,117.658769,156,13,2.65,0,89,0
4366,2.280456721,2.487891062,2.741103308,0.187614828,15.65320065,10,0.586913346,0,1,0,0,85.73286792,130,18,5.87,0,57,0
4367,1.222731407,1.79803499,3.735818922,0.48573471,11.86202449,9,0.338969562,0,0,1,1,106.2326791,148,13,3.05,0,76,0
4368,1.141787187,4.037158762,9.981904993,0.136562443,13.35068661,9,0.699210661,1,0,1,1,131.1547735,175,14,6.29,0,98,0
4369,2.567026417,0.13818703,4.004502814,0.053286671,9.348500476,7,0.772111845,0,0,1,0,108.7583542,140,11,5.4,0,84,0
4370,2.114823379,1.976701747,4.107617797,0.558472077,8.161241239,5,0.18028227,0,1,1,0,130.0714951,156,8,0.9,0,108,0
4371,1.565479119,3.710953914,2.610710191,0.198956943,15.17666566,1,0.652325828,0,1,1,0,104.9502148,144,17,0.65,0,76,0
4372,2.855511826,1.292680222,3.438898555,0.93756405,19.88829202,9,0.344154672,0,0,1,0,76.59444852,134,20,3.1,0,44,0
4373,2.095353324,2.307261409,0.03667768,0.132919957,15.42491769,1,0.694322412,0,1,0,1,160.904567,198,17,0.69,0,131,0
4374,2.302754297,3.596740527,4.146556024,0.625523642,12.72880099,2,0.685471046,1,0,0,1,111.7474826,143,14,1.37,0,87,0
4375,2.005626839,4.203728873,4.797263217,0.651744511,3.267068,4,0.54123287,1,0,0,0,96.33158623,134,4,2.16,0,69,0
4376,1.281605116,4.832018051,4.495055926,0.728388507,8.071515901,9,0.747812372,1,1,1,0,92.05898351,138,8,6.73,0,61,0
4377,2.473646576,1.645711924,7.045771922,0.888867339,19.43341213,7,0.620200454,1,0,0,0,101.396531,152,21,4.34,0,68,0
4378,1.965306078,3.94793482,1.255087252,0.170936299,13.54619621,4,0.0760837,1,1,1,1,100.9204832,137,15,0.3,0,74,0
4379,2.08123953,1.383490863,0.071090467,0.704137931,20.71301206,2,0.888861334,0,0,0,1,80.0068625,114,21,1.78,0,56,0
4380,2.06427748,0.075832342,0.025130125,0.986316476,7.535110859,9,0.435136243,1,0,1,0,122.3868433,159,9,3.92,0,94,0
4381,1.927713226,4.009693422,2.174298973,0.8683465,20.87888133,9,0.214091539,1,1,0,1,108.995866,163,23,1.93,0,73,0
4382,2.717267154,4.193902943,0.246350491,0.779948531,5.52933574,10,0.157990395,1,0,0,1,98.24032572,142,7,1.58,0,68,0
4383,1.98420423,4.182324235,2.875758576,0.345822751,16.83921284,8,0.053320355,0,0,0,0,86.74316243,123,17,0.43,0,61,0
4384,1.960692003,4.147277417,0.322363874,0.323613501,19.14144941,5,0.716471512,0,0,1,1,132.5039918,177,21,3.58,0,99,0
4385,3.031534607,1.850007868,0.595548716,0.453891417,7.343730968,5,0.782799966,1,1,0,1,143.9891394,178,9,3.91,0,116,0
4386,2.55019323,3.047285007,0.214035234,0.61532353,12.90193756,3,0.248381473,0,1,1,0,117.4625084,143,14,0.75,0,96,0
4387,1.547131136,3.063253481,4.086101094,0.07331234,17.99218042,5,0.279596165,0,0,0,0,70.99737098,104,19,1.4,0,48,0
4388,1.957357125,1.710400984,2.216434369,0.787435753,16.22629086,4,0.294493401,0,1,0,0,111.9103848,154,17,1.18,0,81,0
4389,1.7684344,0.485993905,1.801232573,0.215338191,0.715425173,4,0.499606912,0,1,0,1,103.819791,124,1,2,0,87,0
4390,2.346969859,2.234211956,6.480590752,0.072780091,19.24264072,10,0.683237448,1,0,1,0,80.64551405,143,20,6.83,0,45,0
4391,1.280269695,4.164652235,8.391904185,0.689903535,9.292504605,5,0.008132883,0,0,0,1,60.42901029,96,11,0.04,0,38,0
4392,1.942854112,4.536702477,0.063894467,0.176633136,21.81633305,9,0.855537367,0,0,0,0,96.04056778,153,23,7.7,0,60,0
4393,1.663378507,1.039637594,4.535810275,0.858917721,18.07829038,7,0.402950936,1,0,1,1,130.853451,170,19,2.82,1,101,0
4394,1.501902749,0.3861046,1.482043755,0.013350162,1.30456964,2,0.92383157,1,1,0,1,134.1334921,151,3,1.85,0,119,0
4395,2.486853142,2.135517491,6.019775052,0.061385,2.161151714,9,0.701442889,0,1,0,0,144.6883055,174,4,6.31,0,120,0
4396,2.191961045,2.988023545,3.116265521,0.111604186,10.99080316,1,0.240605242,1,1,0,1,68.4081487,97,12,0.24,0,48,0
4397,2.189857827,2.246888285,0.305707816,0.014288741,12.11595198,2,0.490358071,0,1,1,0,103.6888416,126,13,0.98,0,85,0
4398,1.998905764,3.992282848,0.01280086,0.906708227,6.651664194,7,0.544536825,1,0,0,0,56.35158045,80,8,3.81,0,40,0
4399,1.573516307,3.553069692,7.92513534,0.726026479,19.81694275,10,0.616250102,0,1,0,0,112.2969952,176,21,6.16,0,72,0
4400,2.880139403,4.849798487,1.587517751,0.995741982,15.47234651,10,0.212240899,1,0,1,0,100.4010208,150,17,2.12,0,67,0
4401,2.031502894,0.140984591,0.87443759,0.224340177,20.37953487,8,0.437801035,0,1,0,0,118.8901344,163,22,3.5,0,87,0
4402,2.45235547,1.144452114,0.279823294,0.401237073,21.47524932,10,0.460139679,1,1,1,1,109.3057895,159,23,4.6,0,75,0
4403,2.646577233,0.522971313,5.163757961,0.625529428,21.09085784,8,0.216919907,1,1,0,1,97.64772236,154,22,1.74,0,62,0
